"","epsilon.1","epsilon.2","epsilon.3","epsilon.4","epsilon.5","epsilon.6","epsilon.7","epsilon.8","epsilon.9","epsilon.10","epsilon.11","epsilon.12","epsilon.13","epsilon.14","epsilon.15","epsilon.16","epsilon.17","epsilon.18","epsilon.19","epsilon.20","epsilon.21","epsilon.22","epsilon.23","epsilon.24","epsilon.25","epsilon.26","epsilon.27","epsilon.28","epsilon.29","epsilon.30","epsilon.31","epsilon.32","epsilon.33","epsilon.34","epsilon.35","epsilon.36","epsilon.37","epsilon.38","epsilon.39","epsilon.40","epsilon.41","epsilon.42","epsilon.43","epsilon.44","epsilon.45","epsilon.46","epsilon.47","epsilon.48","epsilon.49","epsilon.50","epsilon.51","epsilon.52","epsilon.53","epsilon.54","epsilon.55","epsilon.56","epsilon.57"
"11",1.27590280284445,0.285746212811671,2.7984608197318,2.17725044222475,1.38497772839891,2.24084895333314,3.02119728985347,3.40429677920432,0.751489423498665,0.474152438178312,2.13736651774338,1.2105012421959,0.0489247249837576,0.881419000348461,3.95504740078352,0.948438562786593,0.632801183657212,0.56043741538263,0.134954828184955,1.05807010819399,2.12385818587958,1.51487363480333,0.32950837682103,2.42106428117635,1.59717459309015,1.07098596595516,1.23745435056281,0.641969212859785,1.9343546096584,2.11067019976504,1.58241666030827,3.81653342982443,0.295452279361549,1.9559728233604,1.95161947970973,2.08213343174604,1.74668731393824,1.18600069524934,0.550835695751353,2.54307771820273,1.72494344969014,2.23389470967361,1.82257895878637,2.68645028859709,2.03116718382534,2.1944448174154,2.44776252326445,1.02953832625375,1.53538233194615,3.6250170528536,0.38220399781878,2.05691149528816,1.09981584157933,2.58483097094952,1.86964481860519,0.528719565272531,0.00232810716029536
"12",1.66162106185187,0.769834330321678,2.13314083829954,1.25292201513741,0.449969315455003,2.03322287739445,1.68077738922755,2.14881918763453,0.885008142902446,1.34299344290743,2.45981375951626,0.875108246434501,1.9041054320421,2.31700718223695,1.83752553555053,2.39300241501393,1.51493103627216,1.59546624548693,0.610792953839435,1.2403226794595,1.7390537289548,0.807619115285577,0.442609124531711,2.8404183488552,3.08591395450537,0.311443724759323,1.1509655612766,0.832010451277242,1.44602095866882,1.43376202799757,1.54842652473807,1.11537241687439,0.326323048090763,2.78139737490076,1.29104638467901,1.00496751195954,1.55954486134251,1.28297003601227,1.27370071112717,1.89572492519339,1.21466544990027,1.9477232255511,0.411404882434318,1.21100411208477,1.81054044475689,1.64647600366501,1.4594266048791,1.5130505366238,0.00378160991113504,0.962812340199911,0.943531860460047,0.334189336902978,0.655286375925052,1.18049876528123,0.00949064477267631,1.78735005442155,0.0269522454079478
"13",1.50793610510221,0.077305895594925,3.9217910598329,2.24676024172855,1.14865255222999,3.29233116225223,2.87277454847624,2.74409586583191,0.213789071677614,0.70091768260801,0.677645309231889,2.86918581039228,3.53164585459504,2.77721994769541,2.9672367304932,1.3859924166741,0.856488587719691,0.540125679147399,1.86620651501358,1.02637071978249,4.22658147451492,0.274933496514745,1.047435687929,2.7326499637661,3.37633405286802,0.0891198959496019,0.476930042927502,0.355708329272366,3.49080883116616,2.54648275451083,2.44195022434884,2.30026973944602,0.971480177053751,3.35963667887829,2.12201422376061,1.95151825947232,1.15386023576899,0.427800643740951,1.18621997912382,2.62149756206191,3.34982798087668,3.98495113937537,2.59871049641089,2.12823925695072,2.93641293892874,2.81413084915917,2.68655554355035,3.89466802311252,0.409585926102695,3.1777919995261,0.758715413525749,1.74637267472162,1.27899008988962,3.88854328892429,1.15611454404428,1.48039117159703,1.57861743878098
"14",1.50683384534673,1.89643533308218,1.66253800253029,1.82725914299569,0.854529371023825,2.56500832000476,2.36290499944628,2.00122682170674,1.48614442514258,0.442132721706501,1.05211270248361,2.25345711103459,2.42477554826801,2.84237686654046,2.63586384591082,1.65475344903993,0.627840427288462,1.50828669215082,1.61845010903231,1.34245847987667,1.8610402116535,1.49630429027782,1.78893776981393,2.67024146466951,1.98688906957894,0.850517248210229,1.79956157811981,1.35596327532916,1.65110741444467,2.5474919391523,4.19102986364421,2.11233693971876,2.24650958846537,2.86314350157611,2.96016396514686,2.25437671086309,0.622996935976835,1.50483951273124,1.5726463431105,2.32233219637586,3.5755686483422,1.91593222302733,2.95526428177536,2.21803032306015,2.32899566773504,2.57473588298766,2.02123617611457,1.42151627406075,0.362256072351789,1.78846019353478,2.51859352800481,1.48255715263221,1.48332776941355,1.62375476824065,0.0423051631316782,1.70114900876641,2.60117412440534
"15",0.275620602101233,1.1451842260142,3.7377368431893,2.12866166527455,2.26671226159915,3.43523250139033,3.56918453120809,2.61637634225182,0.830105930815644,0.915067915538069,2.10753753449332,4.1389892660718,2.53908787114269,1.88902095124698,1.76387904935602,1.12276782675904,1.03271640132461,0.81399584370378,1.43945671820181,1.3728743747456,2.4951957092822,0.514448178490755,0.372529473156392,0.698283699026623,2.5213922608961,1.01867690436105,0.74196535671344,1.14079981534614,3.1336467426117,1.92182593683581,1.40077828091275,1.29789902623685,1.08181583523403,2.70670339429098,3.38369988205332,0.870412194722941,0.17603844198541,1.30177687772783,0.969977919146561,1.54910846476581,2.40359273775011,3.02636624497324,2.84834393066752,1.54487535865806,2.69005085474466,2.8323909940048,2.84409089177695,1.63010376619992,0.0960926099981532,2.04636275680144,1.23543756741621,1.13980917682808,1.02276398423316,2.47984138584063,1.7738257873065,1.30800585168273,0.0724169457231945
"16",1.05938826457249,1.07255766219072,1.37672093618545,2.1596907926228,1.24425873561259,1.7496338120114,2.2890038898112,2.37723384687284,1.22932910799551,1.188932226782,0.240616760233015,2.38569366322773,1.75499248914587,1.88612277803935,1.56291056500088,0.618317327175891,1.20026177543727,0.788349376250838,2.5182402233884,1.21925531067587,2.81431924525474,0.242029832305637,2.549687660552,1.54474219692017,2.2905720968134,0.140387391860417,1.25053653612466,0.276247565305219,1.79051057130801,2.36090156967806,2.71566713495571,2.66132370623558,1.57098489626831,3.74042188124419,1.56021439265632,1.51995669656346,0.65274399006865,1.02705373469566,0.0641594300536245,3.37794075856359,2.8988061310717,2.35234273460054,2.55798961736156,1.44226475343071,1.62946417844749,2.60275429784487,2.07242327433717,2.3641917563985,0.920443419038861,2.95474169252337,0.90683210649126,0.580405750976306,1.04495251848741,2.23390925238055,2.25107386135629,0.077260297119015,0.817205982801262
"17",2.06846571023093,1.37532835924003,1.69063645105836,1.14619440863495,1.72949870112021,1.55445374366298,1.43991972656584,1.41137509633885,1.12312612614325,0.554803596408747,0.94130837583965,2.71077938641173,1.93875879010474,2.60107290287774,0.907307638057307,1.86653215003113,0.950174358051553,1.21073569585483,1.19158257432932,1.53556394682726,1.61273832386812,1.55321879240918,0.204087665384408,1.55086099641682,1.65013258553103,1.18172738880446,0.346983074420079,1.34657846640606,1.22780669671013,0.858818734570507,1.78924929203284,1.67697153418228,2.67241996532368,2.64275830242318,1.38835784937746,1.71937149858803,1.26125291996476,0.419515864798982,1.11410076728038,2.0631236975483,2.08959729739713,1.81893692090654,2.26138055282161,1.29106260189116,2.37724477601142,0.6197790808079,0.729131190060042,2.42498460624244,1.45252032158171,1.59582588000003,1.6750548580235,0.476937438589514,2.02480222935687,1.42314764678639,0.779661396918532,1.43792628473322,1.01900774726999
"18",0.210780425755361,0.523590901407311,1.57225752979734,1.53031927178377,1.25282850004538,2.34751281099568,1.97412822166651,2.59808150379425,1.35522219453221,0.503765925956556,1.02329125448765,1.54978811030511,0.777109322781092,1.61056408983886,1.92724042057928,0.524933041057382,0.619692196785033,1.10963504700119,1.41306278335109,0.931162848788604,0.957627836474944,0.967852382528984,1.69329563289236,0.290469250951881,1.81132055003644,0.514764298084233,1.42627140971995,1.62420161666186,3.04440052662492,2.8860053199291,1.9806671039147,1.48876212096947,0.554423365040629,1.23853561162465,0.750667920022268,2.45432328399193,1.86857590111285,1.26694989710325,0.359610446124638,3.06667466243436,2.25318410997325,3.3458478418718,2.43989249064202,2.09949704193867,2.01403597410422,2.22127948382345,1.43201134065653,2.11798690976067,0.638461682863464,1.30208731349594,0.707705006831279,0.547940418411549,1.19473810132874,2.30228253369518,0.403711979871947,0.613372516358456,1.13366315179936
"19",1.54958294627719,1.64560919946085,1.55151730106641,1.02763948310093,1.7510694895064,2.77307435109658,1.28469051136581,2.40352886184583,0.544289513246903,2.06207691748765,2.07712541958891,2.0476390063908,2.19110339147649,2.07979030436615,3.26700747562485,2.03116723872692,1.69631625424316,1.01983217574353,2.37027147008117,1.13021330189843,2.33550586554061,1.6308184907816,1.86958748200501,2.51913607184282,0.837766133266198,1.36330756767377,2.43308143883214,0.878604271340222,2.09831346661282,2.61733234634536,2.21136886282148,2.98181177102194,2.2223646765164,1.67493020854194,1.92223735622653,0.107163791751945,3.3569573959231,1.38616915376465,2.60967653627653,1.82723432481514,2.4521555014055,2.55574400380428,1.78011717795143,1.94982612719319,1.610006735473,2.66896143013336,2.71853972179747,2.27750731345176,2.04407365697728,2.74092029025559,1.65138722946958,1.72748241835086,2.5137844141328,1.39174466664538,1.75342347719709,2.04477509553221,1.74179664968835
"20",0.245105429171224,0.504321133493845,3.29051537302128,2.09567198519665,1.50824880136857,1.54011617156904,3.32726684344882,2.03205457075649,1.22940173496077,0.826160624797395,1.77129076139624,2.85788988555619,1.76760094475919,1.71040350141811,1.22320038684779,1.36878713764441,0.479397834445605,0.429821209944093,0.774038264577379,0.624217550587623,2.68844360586614,1.91235790098699,1.39524591005044,2.26015090837196,1.84036965424815,0.65936784585846,1.23375380326262,0.655798648062886,1.98368064070732,3.15416451441385,1.92667514857183,1.87383016643953,1.01694268603446,0.603983929243258,0.951535541219917,0.299896900351316,0.756812009887228,1.3552029569015,0.975469395240653,1.68125137589285,1.17622693970981,3.3873681400432,2.91441056443277,2.31499277641183,2.52680636806537,0.993681358338431,1.34981678247076,2.79234635861526,2.19729144811704,2.58766353550141,0.134792255839786,0.313923336230753,0.315094729634061,2.63896461594715,0.30651795556842,1.86660614030559,1.66371697508511
"21",0.339027386016028,1.80094587854735,2.76748986200358,2.85438449348835,1.21199639570279,2.80631017676815,2.85270822982353,2.90045710945486,0.352414415861154,1.67448389446234,0.229682501881206,1.16988164795319,3.28506895284037,2.08923549248782,2.81690916681587,1.16720923546652,0.724950794945496,0.353713202679143,1.78118314773354,1.21373986976644,0.946911528132405,1.9531357078092,0.982677213712276,1.2882893702083,2.05557041964223,0.947454399602447,0.0561278478950016,0.402092873133044,1.85494133716519,2.13305087733637,0.97250079782117,2.16324150582107,0.240194732706953,2.22774968552458,1.79794298376842,0.373983959710021,1.05134575414351,0.498786295943703,0.3326593081091,2.14770083007637,2.37722323489916,1.82832395760873,2.56464327230817,1.52196572786704,1.11795764730724,0.950059256217417,1.88345893485156,1.5225857216889,0.545541109942195,2.06894698724845,0.442924844012007,0.607353096167625,1.50398312821921,2.53614819985567,2.64538464521219,1.00988343178536,1.24522056519831
"22",0.890066472590999,1.22596687492633,1.40063268075996,1.61154803389246,1.41227476842365,0.755378632933674,0.421310999121028,1.41713065925379,1.18167117606782,1.49016715227097,0.647810306819983,2.22376812557768,3.0923341001408,2.83212062746181,1.65334711566739,2.26356985214074,1.75736912226253,0.33092026019674,0.213050830619022,1.43114633308525,1.71752083904012,1.84416401637466,0.846037366918265,1.98825159802051,2.30157228475977,1.17898832650483,0.862800792575289,0.919740158573518,1.03728273664767,1.61258159323023,2.82598717005098,1.47433949226636,1.52248100412508,1.8183782549661,1.78038725831748,0.708984295690985,1.5355031404657,1.48416874091472,0.247504944856017,0.673950024099431,2.76091806614841,0.930080986246705,1.0631785173722,0.607775554629115,1.95538450144057,1.80017884548225,1.6386254125448,1.29819110929051,0.904420534916207,1.66230963828514,1.5079231444328,0.727370454571283,1.02070322064067,1.53460899056692,0.670385939974461,1.11692232076187,1.14289183028626
"23",1.28144166779032,0.43976515363474,2.49708417641496,3.95707996859062,0.863801320671347,3.70193377713977,2.82217093663503,1.3819985771057,1.54789997537658,0.352009067200207,0.388635433156448,2.97380351938437,3.53350836300171,3.38522682601615,2.51737368694456,0.736141556674715,0.616037270226034,1.48901700696439,1.75259730817351,2.04474460222284,3.03899469391427,1.47260344995699,0.640383046719203,2.63926428978127,1.9328324422329,0.348555480060819,1.61328903736915,1.6398777440548,2.39391625255392,2.81833552456759,3.87581537958309,2.66026267878524,0.597464810996856,3.01345205282654,3.40952700717653,1.14742988537836,0.752228301120159,0.881326875852185,0.491668480068283,2.7468310060649,3.27372429006779,1.58013021448952,2.74707922982411,1.84887197094734,2.39756930403789,1.18673174133901,2.88675948373692,3.87826264052642,0.580251038955082,2.12519512335442,0.603078847592955,0.798830440233537,0.409302341331824,3.60041807378223,1.04680890078822,1.13784848543216,0.255832835747338
"24",0.872175142576464,0.515588559474533,1.55122988427111,1.02686292267537,0.244184637943185,1.08801800891985,1.89998554635256,1.42740521133384,0.40327163935936,0.547541495926449,0.203923485207146,2.02435846356059,1.5667970952699,3.18582938339348,3.21730607520025,1.46622229950263,0.656425993194063,1.61324700962838,1.18047996116152,0.805633361070375,1.18239002420735,0.740127407162079,0.776528667269781,1.17565131815553,1.65574658161842,1.61499222270383,0.330929309771531,0.353037448108266,2.28938567990148,1.63898857903581,1.95900184651224,1.70159290786452,0.794671797355451,1.3753022210187,2.39057882241703,0.198303365055056,1.13741573562254,0.666736279092005,0.521505723488196,2.49474065650974,1.58574708422108,1.5172553724721,1.49284846913301,2.20892800430337,0.844193638421434,1.00155878278978,3.31217656518975,1.4029211062098,0.676219521476544,2.50091206317365,2.05238247470534,1.74411883993881,0.135329083045899,3.54541606898354,0.619783615467871,1.18733442357693,0.599552224937988
"25",1.20453940932731,1.74908802061488,0.10920720065634,0.622070160962521,1.61615165088327,2.34716700205505,2.65290468101649,1.33309859560691,0.919078377730261,1.54605285157864,1.04869727354545,1.57835044681209,0.856323332554505,2.00831511304411,0.609837102123131,0.914394450031933,0.817202920950607,2.27418094921883,0.709727862221166,1.1036455950147,1.75838297701027,1.3632391823349,1.37899886847874,1.10483012284362,1.36895352037324,1.74760553837491,1.27601831114204,1.58541306745236,1.25069408396745,0.191768639569101,2.51574722041462,1.3589345261755,1.97658937621862,2.00947504873907,2.23808403113111,2.54837045283591,2.64442387377369,0.638726723877532,1.20874623958571,0.701888594333729,1.1077002404732,1.4040427642977,0.953510695910221,0.911480737602702,2.03926825475003,2.94665631579386,1.06677916088853,2.15126701896482,1.26760434594781,2.56561597755231,2.25680053086027,0.324943490850493,1.80347197829659,1.59883561214823,3.84261871352451,2.02060787809061,1.79902460342507
"26",0.12335226224909,1.50025951374821,2.01552722033306,2.29128653108259,1.01713133157644,3.30839167200254,2.27149802187472,1.92364599928684,1.70365746222458,1.79975026542402,0.778896903886454,3.10853384434081,0.619525889383788,0.951378721947398,2.26853965030902,2.01365442346499,1.26644814522198,1.32813799215693,0.794308950477607,0.168538479798591,2.20113479541619,0.620318108578714,0.688138987307033,1.42394999232385,2.6536060003062,0.794145963083574,0.498566703250282,0.885170798144574,1.24294157987235,3.29531313382469,3.43050753872833,2.99259343447566,0.756302272793264,0.760882205377377,2.46812709485744,1.10799853630033,1.03400576744804,1.64366861473653,0.731120353589238,2.43916880619218,1.91999881708793,2.1569679168929,2.41430042023555,2.39554752797744,2.21821870356904,1.49376336753064,2.15676365169198,3.55876833964757,0.530913007386963,2.42122482491322,0.937997015397276,1.02407820903748,1.89433925068929,1.85689727978627,2.04352546554531,1.14731775569627,1.36596933184966
"27",2.01023262379223,1.34894167514836,2.62340240038397,3.44811914972986,1.23681724792624,2.75947970825945,3.85025982376469,3.08762093037891,0.519082207202032,0.337502516948791,0.600255192550055,3.53379449014012,2.92204061070756,3.93269760952247,3.14220296983989,0.442347635536564,0.835803982303503,1.03890474314847,1.56091349445624,0.869530554738748,3.96518934889286,0.487564760537777,1.34496934668834,3.46126232013231,3.01174517814211,0.320611897430361,1.76040928062297,1.8896204876853,3.03300450699234,1.95341783949071,2.78887881214882,2.4668964925661,0.647936040512432,3.84112270027413,3.16991253528594,0.427631424972384,1.65164799734086,0.655937576364654,2.40940780345276,3.58158702141441,3.73155402587741,2.04207560473644,2.89549084460296,3.10314386995055,3.32626040001901,3.96746740412338,3.72863308654377,4.06255213401769,0.490804047654379,2.31197551296309,0.505246838337436,1.29400912565813,0.486537775242902,3.20175143325984,0.947383751416893,0.845319232153699,0.212210080610413
"28",1.82745771029343,1.6330796610568,3.58814424028534,3.56744857706423,0.653998028067566,2.93595399999531,2.78008796372263,2.89613926910674,1.25213256082754,0.402427072252861,1.34746580457953,3.05761668744233,3.49870219474764,3.38465396040541,2.07802619465018,2.08762049897245,1.42135069880537,0.986458032480693,1.86133654970407,0.894904877866288,2.38513535040618,1.19622655905938,2.03615539766272,3.32337652811951,3.05775929006481,0.693830872968329,0.919277680310298,1.4073601565157,3.727000790173,3.31233358705018,3.4458717712522,2.81635960453613,1.4462211429698,2.41988939616511,2.50488371353474,1.24149617607013,0.927217394833768,0.58964877965616,0.922257430008568,3.56336845723815,3.32862987105239,3.91301719685777,4.16197853802093,4.17792350142731,3.77149611604196,3.18197679597196,3.57120840104929,3.99654240737702,0.936056537320461,3.05568644900611,1.17394774770931,1.51648474342582,0.941140052837345,3.1622203721769,2.25081773251541,1.41668496543699,0.960139968502707
