"","mean_epsilon.1","mean_epsilon.2"
"83",1.23306990467059,2.93638207270715
"84",1.67844187219821,1.93378452341576
"85",1.57211627033798,2.74724729343805
"86",1.45436149098018,1.82458343640485
"87",1.0965791552767,2.85478402239998
"88",1.82360515796056,2.1042931293159
"89",1.62603542985828,0.831625561354381
"90",1.49106345910781,2.9373302133261
"91",1.43550945427657,2.69258589370246
"92",1.31709728119293,2.00797893050538
"93",1.62481375465232,2.80254689165111
"94",1.3848009865299,2.67892241888713
"95",1.07211160672489,2.23752795272384
"96",1.23731261734065,2.66768446028396
"97",1.11018668008701,1.38935577384576
"98",1.60190691548905,2.62374988515066
"99",1.69469679216622,2.99391546632347
"100",1.60758682403781,2.29922483739798
"101",1.4234265519629,2.51287166812827
"102",0.79149857274948,2.06036800643164
"103",1.52616775934371,2.11135414700884
"104",1.02625875772646,3.10123908684744
"105",0.787216574630228,2.12649914112326
"106",1.95270945378021,1.78782578339331
"107",0.838058969391979,2.43211920940268
"108",1.59829067783046,2.7775113695617
"109",2.051591361656,1.71897392465249
"110",2.26520498469538,1.66350012269515
"111",1.50407747361018,2.90970592211473
"112",1.44304920314952,2.10290144125938
"113",1.16595116343406,1.64856423900498
"114",2.3913691855669,2.13667948874696
"115",1.95397978667092,1.43745950139542
"116",1.94513066446219,1.8828196844436
"117",0.897104782537806,1.19105618551376
"118",2.00851842927628,2.35528753622325
"119",1.19472799638812,1.67240167714065
"120",2.07605600536745,2.48022373449523
"121",1.42811010309656,2.24128723411411
"122",1.31944106089743,1.52233559169399
"123",1.58790449163999,1.9454778308965
"124",2.0370498188988,2.99471527616774
"125",2.80472548467808,2.10561067601068
"126",1.22611356654839,3.01149935870812
"127",2.6693488810003,2.14407039266592
"128",1.63838329636025,2.31527662363912
"129",2.17590263506731,2.26231276018592
"130",1.41521877097504,1.90339165344633
"131",0.932418451825536,2.19367639135847
"132",2.2130325125806,1.54100990428423
"133",1.88323854413449,2.42511621832547
"134",1.74407926641813,1.16740915539985
"135",1.80462893995237,2.35375265731629
"136",1.39250169483647,1.90026051983478
"137",1.55835641145336,2.55429119085535
"138",1.96163154171942,1.82495114172543
"139",2.26935440773055,1.78790875224515
"140",1.48374404660081,1.9259359095305
"141",1.7770619351997,2.01024305701707
"142",1.84714674432846,5.19969869204362
"143",0.790026257772977,0.877006803604739
"144",1.1762683883662,2.12602571532611
"145",1.91434642900853,1.42925653703861
"146",1.90373112909931,1.59884293719048
"147",1.14771449674315,2.53507046898011
"148",2.05571429425352,2.47790527578608
"149",1.44716291958498,2.12908832941826
"150",1.86361167329877,2.01033832656886
"151",1.52901448683314,1.17952960039792
"152",1.75528436987045,1.50325825036039
"153",2.51934767596282,2.06000622460729
"154",1.51939734215556,2.5162459320109
"155",0.997879059992701,2.05317612338281
"156",2.16696523462749,2.20531783250245
"157",2.29773300266529,3.02019263897927
"158",1.15755298659763,1.32533485130932
"159",1.674210894736,2.05758097496871
"160",1.08807012964474,1.47167420679718
"161",0.728138796686883,1.58812846781055
"162",2.57368236693794,1.05618607383647
"163",2.5419310971598,2.19773801704246
"164",1.19659233691613,1.21834209009572
"165",1.21988440916356,1.68582134068526
"166",1.08109071019295,2.54602249237229
"167",2.06864831640921,1.78515254112877
"168",1.34853764181863,1.92716761467323
"169",1.5053386218076,1.99290219310544
"170",1.44793095575414,2.10906532597929
"171",1.64811703809006,2.05913775578648
"172",1.68442292638299,1.97997705893614
"173",2.06471967770693,2.56815948298419
"174",1.40493834051184,2.04809879421679
"175",1.3649192115633,2.90070065694914
"176",1.79000354181637,2.93466520324109
"177",1.39413825483902,2.42234214898715
"178",1.86660242099009,2.14785335330722
"179",1.84105766376377,2.13209597122436
"180",2.2112848965498,2.00838176181997
"181",2.33477564432704,3.3095202933276
"182",1.65967630742899,1.7563337092646
"183",1.37662672676199,2.29751584418338
"184",1.68997515297989,1.85846742300948
"185",1.7073646374073,1.96182548325051
"186",1.29065285900569,2.57588359165304
"187",1.29064013996644,2.31211113077455
"188",1.18968302147256,2.16395239222078
"189",2.85178948058652,2.53761308923785
"190",1.39391122785297,2.14608550365292
"191",1.05066933022655,1.68635463859467
"192",0.946502535612589,2.1717118700693
"193",1.83504070045184,1.60649591887895
"194",0.630784348615446,1.65150659146497
"195",2.18292597105378,2.09728853382952
"196",1.55133067218693,1.99413437541103
"197",1.20511628472934,1.72823829072939
"198",2.34546465269645,2.42318716427944
"199",1.77924096155317,2.36432083998971
"200",1.33416907324164,2.2067282754897
"201",1.96796829488856,2.90576864521353
"202",1.47242618311183,2.36225650679973
"203",2.4821553974529,1.95855698620507
"204",1.69630558710898,1.31234693755463
"205",1.79570435197312,2.08852805049889
"206",0.907575791483515,1.53700288540696
"207",1.76467312299232,2.79440046277367
"208",1.82697532260068,2.55434895956589
"209",2.01660515284826,2.01675611619431
"210",1.22291612191279,2.05549269248511
"211",1.74313481024548,2.97947058927781
"212",1.41932581717258,2.05392717632591
"213",1.14933495124251,1.9857727316785
"214",1.6980815432641,1.88804731338681
"215",1.49459224246889,2.28985521262751
"216",1.30197246424712,2.16010338743103
"217",1.74376885713403,2.19242931706777
"218",1.6041347059538,2.22472105776665
"219",1.00439311490487,2.17119777307463
"220",1.40487320977381,1.53458308325457
"221",1.85288484854459,2.47458880083872
"222",2.63044290789665,2.47005021843577
"223",1.39795392825714,2.51513305611587
"224",1.77276832686715,2.17363116979378
"225",1.34678208282684,3.12585769937254
"226",1.94433418834048,3.09098172008026
"227",1.6153974642592,2.19041399698284
"228",0.816941892444883,2.74348739211697
"229",1.25230605787445,1.9748149756115
"230",1.1884323570103,3.27629761781505
"231",3.12755769558872,2.46768772697167
"232",1.2460983433844,2.31063464876381
"233",1.81504149344583,1.68650299751763
"234",1.34511735694965,1.82532646632849
"235",1.31555313128014,2.66097254926376
"236",1.96509593619059,2.75095257926623
"237",1.91539177498202,2.34434464165266
"238",1.80600455575652,2.10483338046135
"239",1.34004121540883,1.92835269591603
"240",1.44382745781777,2.80304994451689
"241",1.55126858017761,1.8163999850946
"242",1.50061874314317,2.2049448911885
"243",0.586128755546496,1.97053400894768
"244",1.46400541214069,1.88413815541045
"245",1.29424073204497,1.74632946037834
"246",1.63740149580983,2.20767708360124
"247",2.29572010593294,1.70153822193327
"248",1.69215046267439,2.07367188109679
"249",2.30492181013728,1.49351216613432
"250",1.35251801421082,2.34663808202409
"251",1.4014768442062,1.83946798563003
"252",2.01659790867056,3.22225329436722
"253",1.04897617799122,1.70252549676654
"254",1.92855308905131,2.06959164159685
"255",0.813306471302188,1.38357459317032
"256",1.79403183972393,2.7269819283229
"257",1.70035076553221,2.4757952699664
"258",1.63655242343934,1.58956849382836
"259",0.872604779880251,1.85888246493684
"260",1.89541174692304,3.10639415464814
"261",1.27206992863881,2.18858973567302
"262",1.3174091858969,2.19970577974778
"263",1.97395870568112,2.21319825456263
"264",2.42083227655988,2.49283629646815
"265",2.25058269713121,3.79956810278726
"266",1.28429355585657,2.35862136972428
"267",1.18467049638972,1.75765539553496
"268",1.75556423353383,1.14011508378489
"269",1.87649790150357,1.65945534470915
"270",1.51640348345824,3.93414084753309
"271",1.49440948043149,2.12925488972999
"272",1.41494588409683,2.50094513924223
"273",2.18031933780758,1.66759840733448
"274",1.35279981030297,1.30142758284232
"275",1.06767900286194,1.59105209837408
"276",2.11039081599423,2.46348625642084
"277",1.75380536625449,1.57774815483796
"278",3.11676673583494,2.58811901679466
"279",1.86062769274755,1.72997111488485
"280",1.57157271088565,2.81755635797394
"281",1.15569286548752,2.50864076518625
"282",1.7526409823512,1.7998798959427
"283",1.1093639412922,3.92821947082247
"284",1.44804400793132,3.68707526590992
"285",1.99777808250465,2.99422353823276
"286",2.00406679055785,1.73812013338114
"287",1.49900111332492,2.27562299189099
"288",1.93775760005819,1.73952863239684
"289",1.1588410869629,2.0851217620166
"290",1.92984425284887,2.64584705236804
"291",2.28811272844665,1.80849585346949
"292",1.70630190585148,2.1696532357956
"293",2.52747165102145,2.36915404695433
"294",1.58981351506953,2.15170094714835
"295",1.80561619133028,2.04443079391433
"296",1.01028688444623,1.9014702736015
"297",1.59511100153265,1.4167979195537
"298",1.05134578329455,1.38515160914804
"299",2.68315891184434,2.64905127220205
"300",1.62387354929898,1.54058176725828
"301",0.728889244607247,2.40039807516939
"302",1.56624559040264,2.39347654201925
"303",1.47342267082565,1.96428319172304
"304",2.17515493278678,2.38387045036127
"305",2.02042093915368,1.42096230679032
"306",1.73819909039026,4.06819583125638
"307",1.38322461010015,2.4656472120388
"308",1.09792470035499,1.57705195618181
"309",1.37466075924066,1.33344646334141
"310",1.02968487517138,1.79142425747276
"311",2.50202040863761,2.77836993302786
"312",1.87198728782011,2.07540565030329
"313",2.4211198120395,1.63847668676785
"314",1.91656787884662,1.72127135008546
"315",1.69065193392775,2.50402064049909
"316",1.30324377170811,2.03447138360523
"317",1.86743670290239,2.00020215924512
"318",1.03245607255638,2.7628046264871
"319",1.78857650913151,1.86287783391499
"320",1.79049584582993,2.17531141230587
"321",1.67986101874566,1.89994326647935
"322",1.13979818042545,3.36607447433125
"323",1.73745094227399,2.26760332370366
"324",1.78364227785921,1.77194869382442
"325",1.26306774662726,2.0970476869261
"326",0.854556055449088,2.0585198969004
"327",2.05777711623019,2.64888642686793
"328",1.78642321764367,1.77480915047406
"329",1.3595849471589,2.7915345104238
"330",2.49898355562942,1.85334246859895
"331",1.85025205462064,2.34235185451012
"332",2.22121950909255,2.28109640182819
"333",2.36878807183072,2.28419893074218
"334",2.82933983801521,2.36367960791588
"335",2.08736515854486,1.93657431989222
"336",1.6317420352083,4.0078702297911
"337",2.04548634895774,2.08789016723941
"338",1.79116819774569,2.93027798335099
"339",1.71708501284382,2.55526821264416
"340",0.703815696341239,1.34904990660046
"341",1.19493975013417,1.39622061562075
"342",2.27330743232261,1.67327827164765
"343",1.94078543484216,1.62360939072397
"344",1.67697481636204,1.95139591249615
"345",1.13252610986298,2.50679743726907
"346",1.80642920553228,2.33833214083094
"347",1.44759909990452,2.41536657760784
"348",1.26365743806013,2.0035058740228
"349",1.80709299363069,2.33759722095058
"350",2.16110938616297,4.183999088549
"351",1.24007327034828,3.02775897783331
"352",0.578338003140295,3.09892764271033
"353",2.48865539770669,2.06128431801849
"354",1.5397516820676,1.5332493195532
"355",2.36102331545906,2.64918981331855
"356",1.35093659045084,2.25800145128051
"357",2.42889962151805,2.80561878400884
"358",1.3513611397406,2.2464353128422
"359",1.59982667199413,3.15572020286969
"360",1.85016040622401,0.792828376341349
"361",2.12367325712867,1.8336097530974
"362",1.3751613852267,1.68352668401203
"363",2.00010475046736,3.25587844615145
"364",1.46129921279512,1.88110458796841
"365",1.33617292142594,2.47401536033882
"366",1.59289804072776,1.52255955633999
"367",0.934197519949479,2.80690149324209
"368",1.81930149989664,2.63205189913296
"369",1.55215461694223,1.81910338686245
"370",2.77061623344692,2.5908757193701
"371",1.24134768757377,1.71693361341514
"372",0.913603266644201,1.77564001158203
"373",1.29701428858261,2.39028596410777
"374",1.10747188878345,2.85441309229114
"375",2.30350680652633,1.96799560945506
"376",0.886863309932905,2.96532924063265
"377",1.58382915969322,2.59386714733666
"378",1.56741558473131,2.01559913607283
"379",1.83489051920349,2.85153125886217
"380",1.62865407464459,2.30225814823192
"381",1.09914874548802,2.66118176804892
"382",1.60958818970482,2.96887520050117
"383",2.62291229469397,1.5206750473746
"384",1.02572500741866,1.40081009036294
"385",1.64098012314574,1.98451877226725
"386",1.28658523420011,1.79387379004312
"387",1.32450050473094,2.86546789614991
"388",2.32806708539399,2.03634828846671
"389",1.58989599365793,2.69640353140529
"390",2.10770465296988,2.19358875518625
"391",1.31510300855332,1.20041759041806
"392",1.32096186609875,2.04600786342161
"393",2.12080113663481,1.63646805761144
"394",1.71102868600413,2.89845140726063
"395",3.15186983007884,1.63919409426093
"396",2.43574721846161,2.36899352579967
"397",1.2373769037783,2.44212186486621
"398",1.94380826938751,2.59549566799006
"399",0.758958855100162,1.09635050089871
"400",1.93127431987486,2.66045324261571
"401",1.6299392965564,3.74240112534671
"402",1.2496105056022,2.15928589332058
"403",0.543646527371218,2.56762238364726
"404",1.13096245149263,1.94712984953214
"405",0.943826130108901,2.31556158596231
"406",1.86079228040289,2.43932304898811
"407",2.35316001562954,1.31803513163492
"408",1.13243982950968,1.59587507535547
"409",1.02065577489425,2.07558827779134
"410",2.05304428181309,0.854382952435631
"411",3.0967476570773,2.3491888403965
"412",1.29392813892543,1.80578064071318
"413",0.673533002810784,3.09999035112453
"414",0.927826530656112,1.80832556546457
"415",1.04511319147833,1.98631823625465
"416",1.83587376984992,2.9229698261958
"417",1.51404808646592,2.59081316775964
"418",1.71322015512634,1.78352057905267
"419",1.57871711434557,2.20152163650566
"420",1.80878981557664,4.40648144097828
"421",1.98511623273131,2.07079682166581
"422",1.53736594446341,2.36450533567817
"423",1.45920963286982,2.4606444452706
"424",1.26610398502539,1.76194000199495
"425",1.15581155115714,1.55623553339052
"426",1.84577498120161,2.03453801901533
"427",1.8710234540967,2.2925368650765
"428",1.96707263247761,1.77365624124288
"429",1.6216514493043,1.94780109619372
"430",1.4598164659687,2.23865939866877
"431",1.79350440369658,2.27768701242163
"432",1.73297628001116,2.47943503861819
"433",1.52134136105065,2.13483732112221
"434",1.15003096362989,1.9937432833695
"435",1.77834695501903,2.30090090177295
"436",2.32960403106109,1.82740765509751
"437",0.845032280697754,1.70879937200553
"438",1.55838078397959,1.73230497398601
"439",1.88955816022779,2.224667346048
"440",1.54047967461166,2.29092973062048
"441",0.755693595365916,3.03810990239039
"442",1.74019773488543,2.30177936812321
"443",1.2886536289727,2.86751078243852
"444",1.10166166933617,2.40358430975891
"445",2.00304373598273,2.76691485695601
"446",1.36975539449501,1.40242579256255
"447",1.68270702458934,3.65121237072223
"448",1.91062402325221,2.38721412276227
"449",1.88282296407087,1.39463716416451
"450",1.26110935730374,2.48516798422274
"451",1.75497212968383,2.03918444989263
"452",2.77211027392123,1.85371894648029
"453",1.90137730239568,2.61014303489426
"454",1.97497269275223,2.98759746219489
"455",1.18406768263561,2.64995752292808
"456",2.31860951623981,1.46959023456365
"457",0.891946453547816,2.21272619279097
"458",1.97638682463734,1.10372640748755
"459",1.27139902106848,2.3437518022216
"460",1.98849088929881,2.39272407511251
"461",1.13187081384937,2.0768978583643
"462",1.11227510332682,1.9853704566882
"463",1.61544173464297,2.47093356401529
"464",1.05626867934491,1.78624845345884
"465",0.882460344963819,2.16426437849573
"466",2.12151914141978,1.85791141722088
"467",1.54819285747468,2.43908115911736
"468",1.71128304269176,1.43326023045041
"469",1.98433880453742,1.78966380592029
"470",2.02861858038922,2.50943841922086
"471",1.3951764331717,1.17875696162573
"472",1.35446200795648,1.11090240664242
"473",2.67478155233702,1.33555199910618
"474",1.43704292704161,1.98473899224306
"475",2.05703378926617,1.72855850819149
"476",1.53655495167426,2.00827311375863
"477",1.20565421188585,3.16128488273234
"478",1.57733435443886,1.4098089497193
"479",1.7238843834284,2.61970481312176
"480",2.83686662061216,1.26128102590078
"481",3.38110909932569,2.68134114940338
"482",1.76351858034275,3.12645705553995
"483",1.50192517328016,2.01119827193386
"484",2.10905542370693,3.27342291263123
"485",0.813067827229763,1.87663296576092
"486",1.09836205368673,3.43009665100854
"487",0.48234935804778,2.37078445523429
"488",0.903809298388234,2.80670866576364
"489",1.53364789710248,2.48703665781341
"490",1.01279911156284,2.06471461365149
"491",2.13096483840028,2.28182453529206
"492",0.978088543306188,3.17061849862873
"493",2.3089472435333,2.33792589489073
"494",1.259804317211,2.16183733125885
"495",1.92611921306297,3.43728865464946
"496",1.58430833032187,2.7299010411531
"497",2.07914887242894,1.49519609630574
"498",1.81015490185735,2.18653212689441
"499",2.15625851943335,2.66240780547264
"500",1.3509378295934,2.44546515290034
"501",1.38551064511302,1.66002807696107
"502",1.32301038944228,1.95497921417262
"503",2.19886284867495,2.18250488961145
"504",1.21901124269964,2.39505425711278
"505",2.08771771100398,1.45083938570408
"506",1.50261072367435,2.34274347219267
"507",1.75225525365014,3.08708832264877
"508",1.52015354427249,2.00007690441446
"509",0.609829215078091,1.50534961354797
"510",2.36357540550114,2.08172465408801
"511",1.48637976583931,2.19361171984418
"512",1.76246255852946,1.65903395577018
"513",1.75575057294993,1.82874677007818
"514",2.10324810329893,1.41436034173319
"515",2.47231777853182,3.11773800734946
"516",2.07295072302214,1.63973920700131
"517",1.13131065773988,3.36912316582923
"518",1.31601073414306,2.63987429474372
"519",2.29003671658638,1.81607708187089
"520",1.18509635749684,2.17617761780142
"521",0.724955897773377,2.58024015835922
"522",1.49714247817706,1.02989059525126
"523",2.84334828423563,2.63502987991468
"524",1.33050439923679,2.64133814845655
"525",1.64730570469052,1.95470910819397
"526",2.17194148615643,2.37227288179846
"527",0.912428133190595,2.77678540371119
"528",2.56283641655676,2.17912749396134
"529",1.39326983995748,2.16808461723284
"530",1.60886689699928,1.93549797662944
"531",1.3656250938936,2.32446766426019
"532",2.27284840135925,3.05076366563599
"533",1.08274172484688,1.68749076542126
"534",1.45303594472123,1.93179483855057
"535",1.89623921735124,1.76965341454487
"536",1.46097497501871,1.57613869840873
"537",1.54230050331476,2.48412380362394
"538",1.00124337631507,2.67048397589189
"539",1.0971487579649,2.78314471177707
"540",1.49889352769498,2.18301835231893
"541",1.53733831168692,2.30372506802518
"542",0.250683999256544,2.16890802205037
"543",1.91068450376774,2.89634475626344
"544",1.73669504042473,2.25725496346014
"545",1.9324955957281,1.83665217264489
"546",1.42376215023818,1.44441772306659
"547",2.46644758106404,1.11532811351208
"548",1.61904586380649,2.36345846373687
"549",1.97302992527273,2.11999972044843
"550",1.47948496676302,1.99016392506016
"551",1.5353300326128,1.84040515113894
"552",1.54208123508359,1.97548680394223
"553",1.80463069485558,2.06719386185086
"554",0.960817931417994,1.64753345393147
"555",0.615242790713861,2.03686464406657
"556",1.42622845757229,1.11390219652889
"557",1.38666566277018,1.64723700415195
"558",2.13992050689467,1.52913845573073
"559",1.23816662787213,2.27523904490866
"560",0.897866530468585,1.59362846048699
"561",1.55663660630584,3.02274051706236
"562",1.21793284159725,2.14787362537998
"563",2.22571573026368,1.83737346830026
"564",1.74213257894563,2.17971499294659
"565",1.91882885019297,2.2310015897296
"566",2.00306617027093,2.40759317931484
"567",1.5469907524268,2.76551465277094
"568",1.3349693203647,1.2123482096388
"569",1.72743303543541,2.24692368652974
"570",1.74232588625049,1.97639076891363
"571",2.47114488948548,2.96493048434918
"572",1.00207801710971,1.87893890215756
"573",1.42457752160495,3.27814635783312
"574",0.730667555319789,1.74784050748035
"575",1.69842149748848,3.09618481782973
"576",2.50206814368991,1.75098830354672
"577",1.50325928939982,2.38030629205159
"578",2.3183052902754,1.62919383396419
"579",0.910609661443039,2.50755423154298
"580",1.59404090727164,2.74222464596605
"581",1.1050984424167,2.40108896855876
"582",1.67511231129655,2.32569356256193
"583",1.99832109674239,2.42185049283486
"584",2.63206289495415,2.81820825903488
"585",2.03706231598983,3.07006128312934
"586",1.83644534218373,1.8752300905147
"587",2.62710463785139,2.48895275446916
"588",1.30295339804642,2.26878330664283
"589",1.78913969647963,3.5993720919461
"590",1.2709374633835,2.27473945638583
"591",2.16041995277658,2.85113696776773
"592",1.77746982863524,3.30585055696263
"593",1.0355545460719,2.43856059930014
"594",1.16508369168041,2.1407458341179
"595",1.98086176113476,2.21214249678684
"596",0.934984751416133,2.51372789968202
"597",1.59975663740912,2.23999610473637
"598",1.99807381536053,2.81175382692195
"599",1.41791537927151,1.26208954480218
"600",1.32088598753727,2.06965383434514
"601",0.885726134735316,2.18430473786345
"602",2.26958056598483,2.66846769587345
"603",2.2208815992723,2.27026424545495
"604",2.00822737258332,3.40355977473415
"605",1.20537792592331,1.85862647419104
"606",1.32900366001667,1.52498247236055
"607",1.86214862004264,1.79136518360384
"608",2.57907952268214,2.85397569115262
"609",1.53716741634201,1.85469252353773
"610",1.09125242269601,1.95321740624115
"611",2.38576449346374,2.46733775986811
"612",1.97606109192991,1.61251419734017
"613",2.36416969221094,1.97231152099397
"614",1.86555080952511,2.55927475085963
"615",1.87604665633228,2.23079497623443
"616",1.26825314385523,1.63222181759489
"617",1.48404699407914,2.38075496666927
"618",2.34619931471226,1.84223200556048
"619",1.26772528606508,2.39312625238715
"620",1.0565952554142,2.69670973105813
"621",1.39522451115516,2.11623960404555
"622",2.06375139875274,1.8757033783058
"623",1.13717859798412,1.68151231958985
"624",1.77129687458086,1.57215058638821
"625",2.75734544394366,2.37497478483023
"626",2.22428216080439,1.93644429824556
"627",2.35179025293422,2.57841021839789
"628",2.0754729238487,2.16584673401993
"629",1.89056955174531,2.19102283469297
"630",1.51975403261986,2.27347995943085
"631",2.0880402060172,1.56473119884825
"632",2.23898870048025,2.00178194523305
"633",1.65293113462953,2.00640915049809
"634",1.46962782345473,1.61016949859827
"635",1.60882332979531,2.11485814836961
"636",1.61096857079421,2.06294978582903
"637",0.77631864817944,2.46353945215629
"638",2.24896609448876,2.50805330883809
"639",1.10040063055992,2.40107510034345
"640",0.738789183771468,2.57589907934437
"641",2.22904891637223,2.18861428113937
"642",1.4427687555138,2.24000270311351
"643",1.90549227073853,1.57518762499333
"644",1.49000657749836,2.12877399130605
"645",1.63049175644181,2.97953646016322
"646",1.60693698961469,2.97910510606539
"647",1.38996312210061,1.92569423352131
"648",1.46311495992058,2.79190558357197
"649",2.34018805076469,1.67603252621302
"650",1.98054339198555,1.99013457560966
"651",2.21917555588147,2.14944864638897
"652",1.79300026700786,1.62892290596105
"653",1.14713280069493,2.92363572111367
"654",1.87752542132404,1.69799167173805
"655",2.18070820030939,2.40919402871595
"656",2.54430309987982,2.94661334878585
"657",1.59298011025093,1.64181006418319
"658",1.05198450201544,1.81794798871697
"659",1.69636717942429,2.45498030964233
"660",1.53149754145538,2.07221417448555
"661",1.72272469550337,3.4471621851347
"662",0.940640249079034,2.93954216413066
"663",2.7939251051583,1.78267371542148
"664",2.67624126164291,2.35724058438701
"665",1.32589765783791,3.13838011666587
"666",1.37868833264665,1.48153546035772
"667",1.57544673994426,1.73379597193673
"668",2.2257736862157,2.62554301378203
"669",1.70387648686771,2.23533322639462
"670",1.77587358534966,3.2357252800359
"671",0.949926355447453,2.3015634460038
"672",3.13554773817949,1.85909792184025
"673",0.922132026048379,1.72475627224469
"674",2.5568978973941,2.02985090981585
"675",2.06070613946745,1.9207972461073
"676",1.6479415644314,2.41533844360545
"677",1.94687422522531,2.60918243462189
"678",1.2542241603572,2.261405387995
"679",1.00230539590852,1.94126744736976
"680",1.3071686271541,1.74020608834368
"681",1.85199803260381,3.01610020186854
"682",2.04417145409183,2.1373122087259
"683",0.961113051874817,2.37400278400455
"684",2.69147201343856,3.73349376227954
"685",2.01012929024453,2.62260485785118
"686",2.19036321855253,2.14995303932115
"687",1.86760559010622,2.64264573665912
"688",2.11944883777166,1.70210244664742
"689",1.49595389274742,2.31914908366683
"690",1.77718053157412,2.26612768031982
"691",1.35141342517704,1.61433234213168
"692",1.58365343014125,1.19627692894142
"693",0.96290035364019,1.74750914620035
"694",1.208704915715,2.45393322452523
"695",1.52180411427477,2.35266491043097
"696",1.27612618178201,2.21999572447014
"697",1.23557693616027,2.13965291727891
"698",1.31174008496706,2.54490926349695
"699",1.38454701174777,2.08939598567353
"700",0.952815033470314,2.35660842150446
"701",1.19442395878762,1.34493229731521
"702",1.28811933382713,2.5301653558384
"703",2.03708089199994,2.05851188233608
"704",1.7242663077326,2.19330187068233
"705",1.36614858113954,1.6267701464499
"706",1.34651246526426,3.16193593349674
"707",1.65373950452053,2.42426514932268
"708",1.41526878919029,2.58081801316817
"709",1.98216449565322,2.11929185729497
"710",1.9676813760172,1.57550828273916
"711",1.46500613765915,2.56761726970406
"712",1.63136907316394,3.38187239597661
"713",1.62933796101503,2.9753938428518
"714",0.685080605998681,2.02407869806077
"715",2.31466295718022,2.91917989127637
"716",1.08346547148851,2.19762856244757
"717",1.4565867628178,3.03505042754888
"718",1.91849797271507,2.35228388064323
"719",1.7057786873685,2.70418509847355
"720",1.81712278763546,2.54882661332465
"721",1.52309099628427,1.82406512529481
"722",0.935298289029646,1.76476224784336
"723",1.99856437996671,1.98129884524813
"724",1.68072839207563,2.8146859146668
"725",1.44960944787959,1.8409425519624
"726",1.5184676313679,2.81723739056481
"727",2.22433149320959,1.76844374973119
"728",2.38009004168299,2.85560915474532
"729",2.14073865194574,1.74466488432319
"730",1.76250001091664,2.18383935394031
"731",1.44140778317773,2.3715095169787
"732",2.07482950615143,2.58375973632298
"733",1.21783749187135,2.16612584398986
"734",1.57461221493868,3.15366963189082
