"mean_epsilon.1","mean_epsilon.2"
1.04680967770449,1.67922294929459
1.35739138729924,1.68314106633416
1.50913808590883,1.80170739540003
1.4957675168514,2.02244911963707
0.63182443575096,1.79017926854892
2.60321240434927,1.60324638448551
1.70946825115914,1.88656141234258
1.62217613787047,1.74122216632272
0.963722752402395,2.81475547847754
1.00239292017431,2.03532023328532
1.49745033921462,3.55514112831311
1.5258748078247,1.89017772338782
1.29327254191987,1.73488113743413
1.13016848502405,1.99404342012309
1.11851052994224,2.26525378886081
1.12229829002605,2.39180957195029
1.17144397421741,1.65038072419435
0.813721849009715,1.43480286203756
1.66824724531221,1.04700542200558
0.75052597703319,1.65611270384871
0.980891264580832,2.67843883354825
1.18871235366944,2.23212584067027
1.19642958244253,1.76845882947678
1.43647503865086,1.16663271139476
1.3642985731466,2.06730416134579
1.21619402860134,1.73510989959384
0.828127469640082,3.03740944252416
1.19530094613572,1.76186175587998
0.834348694349082,1.60081469267958
2.11507015524076,2.27175978853168
1.52286349273394,2.10133019784017
1.57476208200713,1.64977630067068
1.02152505802071,2.1788810135507
0.924314562024125,1.77433586330759
0.840700029605808,2.06829285924051
1.36072962093037,1.82432964988271
1.65202909780202,2.03451147324251
1.05668883527663,1.45454942536632
1.29172884982274,1.34627161757185
1.00862628415485,2.06396251663065
0.941801307744447,1.94841877171669
0.861862998997982,1.99275225805689
1.22036633288352,2.20263043793173
1.16749668608087,2.04345441093438
1.24050293145483,2.07398436865074
1.1096961740074,2.04988826011864
0.844629935739575,1.2681605421953
0.832879266550019,1.76064140357113
1.37617165713918,1.80899799280524
1.06840896647651,2.44993101493842
0.722126044739831,1.75333603526636
0.942968744371173,2.01432753390588
1.17982907255994,1.55943677992673
0.598905134026969,2.09473947205157
1.18252948133857,2.75738087509495
1.13771372339704,2.15919310093795
1.10311348401914,2.43547250753877
0.774756282678234,2.34943605594828
1.09535107766494,1.85598803694856
0.907675500407871,3.02253095702514
0.857752423321587,2.33021837396256
1.16070674635254,1.41327823902365
1.07757994559709,1.38264685767187
1.02126568930396,1.5654259498999
1.77522376561659,2.13924135181252
1.37313768492271,1.63112651914136
1.11416873551688,1.12776738295598
1.08247729832933,2.16156574501827
0.958864194157069,1.5384895543688
1.19243318690822,1.45797109950293
0.980370418148819,3.66154114406919
0.769950075263462,1.87377828117827
1.70356520717884,1.49527688919492
1.30858982212037,1.78899588961561
1.87176583071553,1.42883722064547
1.17704424430438,3.14396185726019
1.58615455753353,2.48424354042946
1.49703116523438,1.59115335654231
1.64024632740575,1.40608925417992
0.948444042862905,1.71791400102966
0.733900154654297,1.73116151141917
0.965923189238251,3.03746370121755
0.893336255413451,2.24953447156213
1.6003448861081,1.81089257755565
1.16677262042758,1.62035492879281
1.41352010012848,1.60465605415512
1.21080975533577,1.707485636889
0.776271858776872,1.4728598649869
0.869668857565624,1.99151189501792
1.12279484548535,1.96008358315128
1.35792109345247,1.53777807488162
1.13343461200346,2.46913226061405
1.23670401195426,1.59962694187621
1.37664561086569,1.51612350336782
1.03826734034736,2.58078131761626
1.33306535622153,1.95541264263707
1.74251930520499,1.92785872176971
0.943038926578829,1.30906197570972
1.30557260631759,1.73397747406895
0.876012334472123,2.57903635314876
1.24330550553154,1.67892291708809
1.79713599649425,1.41848635725463
1.73241760602599,1.76083136414454
0.837860112440926,2.54825368012445
0.787589650476137,2.07727355886045
0.725713823540194,1.95943687788717
1.46552674309333,1.44291144040177
0.943135887886355,1.79314599048286
2.37925492754755,1.60589944151795
2.46772524761256,1.61972848658862
1.00937549169195,1.32463443863147
1.51044960542415,1.58574899431458
1.44773849957508,1.4259996182999
0.706965019779993,1.65131672212485
1.2897253927,2.73610553267402
1.24469631262682,2.31765425853607
0.98151871630245,1.05194469574726
0.974263457064551,2.44767193560054
1.06528017018253,2.21259296683652
1.20549788565707,1.52555439767651
0.660810230302143,1.18168062171596
1.07093617505418,1.97342849303478
0.833938677422642,1.96934858787915
0.726958350003874,2.61748785423064
1.04155618494296,1.62984809349985
0.666605440941166,3.35337798337841
1.05884192813319,2.352013855934
1.04578532932315,2.59705453316781
1.25748520339289,2.96836685193099
1.09763969651952,1.35338718443706
1.42552410084203,1.46438204259928
1.06856852482766,2.70258270628547
1.03297160190325,2.7753627042793
1.73016450496359,1.54288752174374
0.700036210887016,1.6966135489111
1.09165818034544,1.84969993087611
1.38024578381717,1.87065283314437
1.24573408447631,1.54143372697423
1.32009514416981,2.20055270422044
1.11732410100653,2.34646381100492
1.48127417016966,1.18187978691769
1.57580782618026,1.12009727997441
1.84930179944097,2.32900446921808
1.21934841252808,2.41829921507391
0.695251387665822,2.65431039480778
1.04991892655463,1.94367450165604
0.970337412709672,2.47700932070849
1.26345513537719,2.63946239952109
1.73020916911446,1.55216800599281
0.895620521521036,1.75385113406754
1.32109168372751,1.24431663446631
1.20909483818678,2.38750095979313
1.43632697415291,1.50908068868123
0.907687024074889,1.32653023033728
1.33399570785161,1.34403610230341
1.08195347209727,2.09385391429543
1.28143105351556,2.40257344518014
0.928102101093641,2.48627484957163
0.585679435850899,1.76498468044957
1.2726128251175,2.7173454774835
0.96362188366032,2.03655740942701
0.843269911796516,2.02196121059689
0.978526728198848,1.94376295607671
0.907341620925252,1.31270701833267
1.04544787668481,2.90225895767545
1.15019205041856,2.21510437868729
0.704183916003604,2.08240892688687
1.31186903110646,1.37859997968899
1.1121441264654,1.68286880669083
0.961008724467744,1.32622967351827
0.948098317715924,1.53162616125209
1.09315168170339,1.22826799398069
1.73222076886147,1.57179991436964
1.0162838625286,2.69258113152935
0.926323638642126,2.81064807948529
1.20314732998893,1.46154769921335
1.05503307622463,1.50573469806444
1.67785793268943,2.15169507063142
1.15914982554949,1.86060136351187
1.02315905368563,1.68644936637541
1.22833934574394,3.05591960302184
0.839467905594301,1.8275861850207
1.38912352678681,1.55638279892175
1.18711351983555,3.01583341611327
1.04542568105257,2.56571822768759
1.3755925023984,1.54132414205808
1.10209230147595,2.67879994994738
1.3012997584883,2.35082702583353
1.12978720547559,1.80264572828243
1.17104949744512,2.31561594476754
0.982179512160161,2.21800657030537
1.16292411883509,2.73536530401803
1.73562243209294,1.86685453056148
1.50326961338117,2.69244304768911
1.07310502309485,1.94819058195692
1.0848322726252,1.71540135619396
0.715656926765872,2.3293111973441
1.08811110447382,1.00195680189349
1.58472955863214,1.56785885069531
1.14704229068322,2.75477871690113
1.74525308494837,2.17441923072492
0.792733663301959,1.34159977930523
2.15987062269409,1.59024195548104
1.30212502606063,1.32080001416411
1.22529130039335,2.06289754572022
0.926363119451262,1.59452328812877
1.4497412322624,2.95272070757895
1.90517776741092,1.4308066799802
0.574278181843494,1.83762990839322
1.63059016064205,1.2163183992968
1.06486551444216,1.87721237122942
1.06603728968796,1.33936576285041
1.53324900943388,2.12528897710349
0.722401683137782,1.96161579121964
0.889791985347762,1.86858346683624
0.726896981722277,1.85282532482398
1.10922590676993,2.16818830001654
1.33207736088917,1.66419296226157
1.41611646124472,2.05908338131045
1.08972889521181,1.48230560529789
1.01964329226742,1.49982600955198
1.13336221401931,2.55273515440657
1.08300391017633,2.54181105738378
1.03612642490809,2.04062520402758
0.893185420439148,1.19591571856834
1.01123283321507,1.66984335064274
1.09665324238811,1.55166481258785
1.01149028653615,1.63601090594659
0.928931591327944,2.06528601723463
0.90122135260255,1.73515952255044
1.10341191014529,1.20601343595407
0.773651284313108,1.31889823887546
0.820039386148265,2.19441901594254
0.614641833126761,1.73357945816258
0.954641989933194,1.57750664428438
0.938756114855618,1.74747517769143
0.823996007846084,1.68496339505329
0.722942364647603,1.57312147028604
1.09011128664612,1.63398346163148
1.34248392324706,2.31361781512645
1.23633735390403,2.07246649297273
1.33895589684993,2.01092974154714
1.17731030507084,2.49799698472052
1.61506458541696,2.04095850147596
0.954261063933931,2.99062324149384
1.69618988613703,2.33101743606269
1.07579915962184,1.05771865897476
1.18336030840717,1.69818319340621
1.41190822942921,2.15610159661781
0.936072875884811,1.63551215285878
1.17700282634284,1.5781446701877
0.644252456782144,1.47515911032948
1.05586525098758,1.91299600605074
1.58286797296236,2.41989486055427
0.982830145382903,2.46810048519258
1.20690600935347,1.48629505670871
1.04975123188877,2.91593096494316
1.32143282688461,1.73855859848502
1.11322129997694,2.25247883522632
0.805369797778394,1.35808391399689
0.828685870179658,2.18700946097854
1.72470364801002,1.32393458654691
1.41488739481997,2.53779082902739
0.916532568774813,1.7446640917975
1.47229320290385,1.23923708913041
0.907505231497499,1.53182847877166
1.66739379652751,1.38587923821365
1.08800531044083,1.02500870824948
1.07050508543757,1.58289570938081
1.25269869955375,2.61536193724933
1.89457960822823,2.62699399149726
1.25807487918256,1.73284361295232
0.717032298618641,2.1831183041987
1.33569055931307,2.96127931901731
0.79083991750755,2.47721900400872
1.16032111612224,1.03799647901363
1.08107005425305,1.77155727917034
1.15679105896624,2.06598332440503
0.855639497027346,1.37198994841678
0.933138121362786,2.16554737497423
1.0814994460819,2.0932702869165
0.843212881781835,1.62954900981509
1.31341244381898,2.30408275943747
0.879853690760707,3.3725885348059
0.745671149385056,1.73873885003035
1.02743290072149,1.42870416827791
1.44772672098133,2.13188985684611
1.227459646435,2.72793059574473
0.964630355215722,2.31600955554116
0.670412042431046,1.74976623377866
1.04350057046691,2.6631935192376
1.27030270758324,2.24363257372261
1.26031900605663,1.51052964797358
1.41159984446729,1.93807604947049
1.18386447789656,1.86916168250226
0.943093393318339,3.0536965548007
0.637024299864185,1.60720659200028
1.43049786292014,2.79737801689598
1.04255110851319,1.4537286427533
0.869054266569436,1.8058703626634
1.31855525697128,1.89658311022665
0.8058898473892,2.44842884277275
1.17995473357065,1.89568247393546
1.09424588818832,1.79650430177033
0.777010836762128,1.43589842470878
1.1276849482349,1.57379789138365
0.806172489280828,1.90132344515301
0.939813468899337,2.04769709005614
0.904665551989219,2.35982062165932
1.06314709832272,1.30516265740005
0.799811021647354,1.6785431333204
1.48093815292213,1.99935889026725
1.21503596917015,1.52870003197886
1.73538527844329,1.81816074700085
1.51515552039984,2.07856870548396
1.18937608286676,2.28482419408325
0.905317268685631,1.42740108340839
1.27973253160615,1.41278130643768
1.51945437854008,1.81305490700311
1.30158764562755,2.02185302878338
1.01496745621142,2.12940709580283
1.78682031926877,2.15738769360091
1.32694124643334,1.08598756030924
1.26889771096313,3.61095763322878
1.21263186561196,1.50249695876996
0.929485364632941,1.77072119120416
1.25508339050238,1.94469206263572
0.859429410053681,2.23902066464237
0.840774558806366,1.56442404196407
1.10903838624199,1.91511905550414
0.838164682020016,2.06061608147347
1.15729757128743,3.34636458074408
0.642472236640673,2.22693694707959
1.15846912734982,2.10783512689908
1.33077595700976,1.17786063609015
1.38750676352399,2.75405208519528
0.743155366096135,1.5844862026854
1.17020460729298,2.32276999679018
1.03609772310746,2.68582356199224
1.30354061860201,2.19677696348218
1.05496569650082,1.98664689821058
0.902688598158357,2.20449541713703
1.23521268970706,1.48083781967255
1.66003427179815,3.18317452925357
0.75885797391439,2.06158989928449
1.46094021619438,2.76687442767361
0.796508658698939,1.88933736246299
0.794007082577331,1.70061725852864
0.560451554986453,1.6881116665566
0.995029877772425,1.67221367819853
1.10795855611583,1.96871663027948
1.30725973106498,2.50846946173466
0.827230968045985,1.80487942651789
0.868067241626806,1.82356529112317
1.65598969645407,1.25905317503835
1.27084406498598,2.15204082885746
0.848983368901345,1.61255972205266
1.2754142432141,2.3633413653277
0.972076659194271,2.02866337554246
1.28639943887255,1.65929127221531
0.985247470786132,2.10236203207396
1.45817252474322,1.67347545293495
0.999790085020146,1.19144254756847
1.29608573485966,1.45040949331155
1.40666344572407,1.98955603949389
1.49606009564029,1.88981863757586
0.927515571909784,2.50817981624171
1.08344059928778,1.46567527362969
1.07946973570663,1.39639140751916
1.26598560125406,1.43697116097291
1.04255852162615,2.11088214805328
0.844729428966097,1.75100121623235
1.21577763596761,1.78060515723364
1.06626871793303,2.07458012317115
1.03243750170397,1.79470607685062
0.919543117385232,1.55324725599818
1.42751480181322,1.36285677993261
1.65209557320275,1.35144684444955
0.954964652569153,2.38926637873214
0.613413149409268,1.47385893928975
1.31941662330139,2.15651939996118
1.03608155762781,1.82219068763728
0.906117634944318,1.31505156480282
1.32141177891612,2.22649226757191
1.26655965180304,1.76758129825772
0.84511132589336,2.20497939179573
1.497521162338,2.70571222499089
0.944356040080354,1.92284448427676
1.27293562427308,1.32182656770134
1.97385635688698,1.6286421795996
1.34730993153899,1.70622647708184
1.18042421275781,2.02093579417898
1.21869548483677,1.58140736745913
1.27543515613551,2.72861033703109
1.41591053690297,2.05550490136847
1.00149286664057,1.20350742572168
1.02278020290341,2.16431941575093
1.24402037451686,1.51442063416352
1.15297962486176,2.22265699732096
1.23426239173088,1.32342578355674
1.63183432088904,1.29323091353225
0.629380675969254,1.76213567636453
0.952770376621178,2.23443139681213
1.32218943934707,2.24866397788412
0.934723246311935,2.58300242778842
0.911241144772787,1.06323553288228
1.08802885795169,1.9803681581957
1.60127549932297,1.37273650479908
0.65955121327118,1.3016710698629
0.8847258247239,2.35977192573231
1.48238183186373,1.63136462139931
1.19229752609592,2.26278161758185
1.13080091786066,1.91460123610074
0.708183451148616,2.58527350747607
0.925076101086497,2.37571854062715
1.15463122591584,2.06687405660257
0.995703482028417,2.35887960162166
1.0088611730983,1.69816627871453
1.19738246479634,3.18410952678464
1.50044996705974,1.43858581458003
1.30874498942974,2.27424223291965
1.51894428279997,1.61207004461154
1.37125028505302,1.62851341864608
1.09318359708313,2.17504596227203
1.01583630048844,1.68090547226801
1.89376534569643,1.4711433219706
1.02710900475566,1.3839919757538
1.37041073838672,2.49749113142232
0.995634141191582,1.22300122566425
0.877043567099287,1.89463935855522
1.12337893887095,2.87400067430667
1.26176240487047,1.63755731304078
0.875874244705804,1.50286410830438
0.822068500869829,1.41151333186617
1.16885417042822,2.61825026974579
1.09227328678178,2.23444836843188
0.732065537072194,1.54787921528914
0.868683311049056,1.74480799978735
1.36970283767346,2.01331886602147
1.37140819051532,1.37064967890862
0.852827580735738,2.32459927641918
0.989184515769714,1.83795826472023
0.655075005416963,2.74513376792544
0.960784707160087,1.42641180857737
1.5064480742495,1.66731291086345
1.51186989094972,2.18512518999538
1.25871881219812,1.59298084655163
0.820766094344044,2.23173364445564
0.983806687930626,2.8260881841795
1.32119630384041,1.82631800980973
0.899692149144261,1.39034805023788
0.727247702072632,1.71963533827975
0.489929994243323,1.41960619757415
1.41509000346338,2.20313542180035
1.18770423120306,1.9295856331077
1.06656352247451,2.5687462167087
0.709528193662903,1.83944898593822
1.11623076467743,2.53714804250735
1.15151299032782,2.52201532896052
0.924450271044243,2.48495289812457
1.1030921225399,2.16762224913734
1.71429427223942,2.2502723351801
0.455799521990109,1.93697175953725
1.65787649010316,1.18840147228085
0.871708381828506,1.39718551100526
1.81830229875442,2.07533036534518
1.00562553162216,1.75666097544443
1.54891650435601,2.42358536625136
0.967586314879467,1.44416591401299
1.42194324878968,1.56794492388303
1.47704197112322,2.33237441718774
1.35216543137936,1.55813962034037
1.19807568637084,1.4844254360562
0.752831450992564,1.49330352092053
1.19332364162595,2.53480156833556
1.51429384276634,1.53271951439717
1.07230236280851,1.76078442801029
1.48382307730679,1.56758034638895
1.31521687349713,2.21288502642028
0.957165881881806,2.04841556210443
1.13907421050496,1.94200816515351
2.13958449216418,1.68658056997129
0.708235483273879,1.71614228104801
0.902905257064995,1.38860291164834
0.70174624367458,1.32831616399914
0.912019127088832,2.12217870671987
1.2485770128978,1.6457114574625
0.676402668364678,1.99016962629823
0.882836594451005,1.4187526939385
1.53977876023206,1.67593142132839
1.05033519867109,1.64450607322373
0.817415512079921,1.42902354902072
0.949475144746411,2.40327691391703
1.26644943456041,2.14308018309723
1.37287097512557,2.8640581432047
1.63537996078822,1.61275941155098
0.958573713383726,1.4731570574996
1.56670046705024,1.36386689972717
1.46370143826728,1.93602644502033
0.965171598154633,2.28886000283842
1.28455374673465,2.0551224851399
0.883357454883722,2.21111568623865
1.08083488455031,1.58741684392838
1.86484369555334,1.4078679596162
1.60092592033091,2.92051254661878
1.18738051131392,3.63000352372864
0.835573426187384,1.35187439816941
0.90368330030218,1.64671343147847
1.18548276857588,1.30356697570104
1.41961569166242,1.61174609683453
1.06529669664998,1.95258287052709
0.596109977941305,2.7816938649813
1.92525748786256,1.74136187158204
1.20190857634932,1.38683693313598
0.946253818562292,1.23800733917458
1.48770911141694,1.73729252668288
0.879888734522949,1.7408493766628
1.37549530208677,2.18778092536817
0.783401030628974,2.11667510836216
1.02660695159633,2.12139538758625
1.07776805101783,2.0428527860765
1.38213578835547,2.11033785067242
0.993165937122524,1.36696368040535
1.6359517879411,2.14057695059084
1.14227745386126,2.25563500180498
0.821142526687646,2.26385751137111
1.15936761888534,1.65829545255392
1.15590507640347,1.67157456270812
1.27034277758755,1.55898929245068
0.961803612562656,2.0411700184768
0.9646736319573,2.06382708061815
0.827658649449408,1.90367910931656
0.963694468308908,2.04633611996388
0.938602824730964,2.51806224127242
1.00792493326537,2.03467029795795
1.42129376990291,1.35172870588531
0.965803564524957,2.02993947143311
0.965487465566247,1.70439398439775
1.05354024157391,2.37516594252767
1.32711344548328,1.70410316841159
0.922399519186063,1.9799829372124
1.9612412796582,1.46049414516827
1.16869022253126,1.77269437980923
0.908378059382261,1.64631772395294
0.999528176214932,2.70035672418369
1.37162725637381,1.55862351443042
0.508449286413648,1.65069042579118
0.853806718619279,1.33482093496241
1.79925679658469,1.41946075167712
1.25141405713433,1.87950808307056
1.49811794621812,1.9886409828513
0.95381733900128,1.82581543354846
1.07065932446658,2.61148034275311
0.765384084499637,1.98373266556895
1.06784599737335,2.94113953880254
0.70718449172451,1.63890677753022
0.752229710468309,2.18365448697661
1.39123284406067,1.7689522202719
1.29137755819329,2.379275167664
1.51888405602801,1.92543268053729
1.25070917303539,2.48386926987202
0.423901207021453,1.42939446564205
1.2835986424327,1.61335307454856
0.535082382598823,2.37977807100562
1.03651162155408,1.94819157903495
1.19832671295428,1.58817594931958
1.36941031747717,1.99535494367782
0.987233233122061,2.42026799658982
1.66569022309065,1.21741914048874
1.81011484653302,1.91722491630873
1.55601637494207,1.34784448443564
1.14817774674926,1.57066009577591
2.05257724078317,1.64121820844726
0.940311962096311,1.34452355265186
0.990356956613225,1.67989226939909
1.21663900679589,2.04226202406214
0.873988969751461,2.78561341517246
1.35361868222757,1.30877595267991
1.27209266684534,2.07554671603295
1.13555649170348,1.69686175420409
1.48450449713064,2.44444167392224
1.30714285140792,2.09967525791291
0.91879828319666,2.10802042114373
0.918394190534615,2.74191592193543
1.12847681683848,2.38729053917905
0.909178929306223,1.64367310189896
1.18276738776754,1.65878337213513
1.22384124520347,1.27326116556761
1.42521331496776,1.44561621636442
1.36081317686194,1.8990872145313
1.01080690964934,2.1544072706625
1.17365460388979,2.49448267838088
1.22877136738642,1.38162116288353
1.47527691817679,1.4121259222949
0.784759331468053,2.14042614642896
0.575321207956415,1.29245083549765
0.795754247145009,2.01019195978195
0.60464371219852,1.85514466706219
1.10699432241643,1.76305466050584
1.19884991628456,2.06890588759263
1.21296415825576,1.47832867401226
1.71823948705965,2.27867970230047
1.12277824800153,1.89865568951908
0.97676927271277,1.91040701590679
1.0567063082738,1.46007864364565
1.6315383912817,1.70720580089244
1.36228549713104,2.80491041222428
1.51370399266523,1.18371472126584
0.936277325512759,1.84889516714534
1.33321602457808,3.61958575824465
1.13319606510249,2.12123228173578
1.16892946514802,2.44746314879416
0.856833399353244,1.81008106409326
2.14127489192705,1.31379046770982
0.741742181087074,2.21882336282479
1.15050089362372,2.32999683361056
0.930877638752412,1.15696736687141
1.18489089118161,2.52295783313255
0.904079110119884,2.53446618982806
0.714993433897082,2.53832765832584
1.2242059315232,1.71008990181862
1.02997960676243,2.19202206051516
0.651560202501454,1.60905481332398
1.39999543572393,1.07329852856474
1.35160272973806,2.16671572809241
1.41065368629903,2.50600748493738
0.625312670038982,1.76414652231939
1.46496623545758,1.8567980294361
1.06018250934108,2.07843685270513
1.13576757262825,2.16986622839446
0.937947289939081,2.50673226750837
0.88545336104126,2.11536797282798
0.481097539158455,1.99037673641811
0.985699925121577,2.36861018101372
1.42282421728032,2.4303371196266
1.36382439185604,2.25756577615087
1.59366014592023,2.51531628840133
1.12614090146058,1.56841720897083
1.04777045300302,1.34824060062212
1.08809064963349,2.14424924381905
1.72553656076009,1.87968352121946
1.08384357399836,2.6800018979323
1.30224589331716,2.09829821528238
0.562195510844591,0.84563049764709
0.904906164423389,1.61259485777919
1.13864838717635,2.56465365840603
1.08132519177573,2.13134507595381
0.989790427131519,1.84711695035116
1.20166084911185,1.17656493278304
0.98884868085638,1.44583684429214
1.25362115176736,1.04244240729505
1.54529849719624,1.80042263722206
0.895184554635266,1.51212978417372
0.519056596347675,2.39687801610336
1.04383211209659,1.71992041317741
1.19440333098214,1.4275799197464
1.07696559504471,2.52188700470043
1.14679718674755,2.76130924914909
1.13926188039694,2.80766754203361
0.837264906448159,2.29132883474879
1.86593443180735,1.70300169032742
1.63021746390306,1.36200760060972
1.1914774805468,1.97448864099288
0.79953487654262,1.65441230888618
1.24626530190292,2.05475599893712
1.13948008143279,1.15616431251879
1.92186449795442,1.60214930193982
1.0821126604132,2.16750788039048
1.1002127302655,1.40112032788823
1.56961218519601,1.43552385786968
0.94664038246376,2.78829255480793
1.26347549777231,2.23785649850445
1.21014765890252,1.75428224634257
1.18517550174076,1.68348652118725
1.03985505552305,1.6276085003554
0.865552790191468,1.23011385098632
1.46839072229532,1.39019899524747
1.2816181377606,2.44913238228939
1.18367900657957,1.51340845506488
1.23926063430447,1.82190875195105
0.977674122650926,1.26742623723373
0.984675436456953,1.8091346162622
0.556182491295285,1.83670698698976
1.18963850739442,1.70789064025566
1.56259073886539,1.59697225793181
0.737852418291403,1.28127594626733
1.49076180443062,0.941838277215614
1.69183621736233,1.86119533367055
0.698616780326822,2.15738869900843
1.09093920035599,1.4898943081077
0.883593866529876,2.95263628917273
1.0367646776649,1.88281860313548
0.988159271013684,2.14748786105833
1.40797251353132,2.30237889657627
1.00736354893826,2.31375958274707
1.0513104710489,0.925614610577053
0.848964205810972,2.10763294296373
1.02908081164012,1.28665463139974
1.39357632212395,1.83970762730997
0.708496033169188,1.96441314797639
1.31107549206018,1.4608838071029
1.08082317535311,2.53742058962823
1.6649302052119,1.67517836795565
1.03382442354081,1.53843848140016
1.04574108620165,1.9255759182001
0.798433115563383,1.84400609866597
0.683130378079255,2.64353608993178
1.02886387515101,1.40270385982312
0.765691038543307,2.15863377718214
0.624356290934967,1.48408218270152
1.29191101275113,2.70332252986994
0.793007978195527,1.97830301152526
1.18408953328439,2.0050898266231
1.3106825668904,2.05291855712191
0.826743335573883,2.13901813638081
1.45983716140798,2.21210010048116
0.683278360098653,2.23638854712545
1.27960430157048,1.63458336935051
1.65098880436419,2.148293924005
1.14406873166094,2.5706276484962
0.794903224447132,1.41190857141697
1.02696908924124,2.05893040755372
1.34807584673028,2.10076922736618
1.48828767740784,2.66713076077412
1.43908263078968,1.80772307233707
1.80606680337893,1.39665442927893
0.866342261510567,2.12534933607893
1.00452243658885,2.86301489116732
1.23757354908432,2.42579589226662
0.658095166513264,2.76732977449761
0.973673817848925,2.7698267150564
1.85193889086655,1.71205955948874
0.632819089954345,1.92996275787843
0.826102815862466,1.8719660631006
1.40029891958519,2.11150936462181
1.23796076212009,1.38277372305926
0.901703057298922,1.60420665972062
1.09863006167194,1.9563026973816
0.84373438898282,1.48968621528121
0.889003485835622,1.27632154909526
1.25802651318259,1.62978205221844
1.07611800751868,1.29100044620139
1.10048063305362,2.13793288437371
1.62405326519096,1.77102513268212
1.05302333007645,2.42229181032728
1.71573261786733,1.53737657738714
0.984181107587644,1.62254896575555
0.659076118929817,2.27583089475006
0.706394587519859,1.80876767697546
1.08643792324248,2.93502042477659
1.10991570808858,1.59025835371909
0.904710734449325,1.44389198248945
0.859593858674096,1.729317970984
1.12108995671479,1.27961235874535
0.839468756829715,2.15247876899813
0.822607178894447,1.64323609517756
0.91814346960472,1.24072949308802
1.42611309173413,1.22925370259834
1.06897968087672,2.26617571123184
1.09677902860255,1.68301468913172
0.693159486506445,2.4385164651909
0.916473762003023,1.85226424213278
1.28205407179556,1.38113475842038
1.05152887457633,2.7207038677375
1.8354425733419,1.51770609192497
